iter	r_norm		eps_pri		s_norm		eps_dual	obj
0	9.4698896023	0.0952466185805	0.0	0.0952466185805	9.4698896023
1	8.60166594774	0.0952466185805	0.868223654565	0.181263278058	9.4698896023
2	4.26518534121	0.0934841623556	4.16023498404	0.22391513147	9.29364397981
3	2.64357675621	0.0990587096115	2.33037859961	0.238508684822	9.8510987054
4	1.39526397804	0.0928465115259	1.65653339582	0.248080741944	9.22987889684
5	1.1523291018	0.0943856534038	0.936485026049	0.250278716011	9.38379308463
6	1.0286109412	0.0932495596985	0.655359299001	0.255458744135	9.2701837141
7	0.772242040367	0.0906974415008	0.77574073288	0.260422157621	9.01497189433
8	0.67952735837	0.089966047173	0.522767752429	0.264693921191	8.94183246155
9	0.528298668074	0.0903321565741	0.545258917784	0.266778316273	8.97844340166
10	0.33056154505	0.0888671466591	0.573925874753	0.268403359097	8.83194241016
11	0.210615197735	0.0877784851565	0.553243474693	0.269570671403	8.7230762599
12	0.0899312087116	0.0871595355575	0.556590277644	0.269617302784	8.6611813
13	0.144745994483	0.0882509185433	0.494324930481	0.268630294961	8.77031959858
14	0.210629882409	0.0891341376744	0.387730171743	0.267088006436	8.85864151169
15	0.227414781915	0.0892477650557	0.329459569943	0.265439436079	8.87000424982
16	0.194542477961	0.088683731098	0.360339816774	0.264002987431	8.81360085404
17	0.132201799911	0.0877174391237	0.401588084757	0.262975963685	8.71697165662
18	0.075843434759	0.0868970491715	0.403468047748	0.262311650106	8.6349326614
19	0.0809478153446	0.0869362627748	0.355936741328	0.261745074148	8.63885402173
20	0.088021874111	0.0867015017652	0.322895941706	0.261520335402	8.61537792077
21	0.0654173466566	0.086014407472	0.293575419369	0.261804763931	8.54666849145
22	0.113435629468	0.0865486674066	0.240626072297	0.262030915241	8.60009448491
23	0.115348873564	0.0865246640202	0.202911569832	0.262206865731	8.59769414627
24	0.145692413327	0.0871048604768	0.144078068088	0.262002106068	8.65571379193
25	0.098777409381	0.0864317063519	0.123009023549	0.261939411513	8.58839837944
26	0.067231459939	0.086016909084	0.135645575639	0.261905254847	8.54691865265
